Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
doodles-official,7.0,9.0,6.7201,186,1673395200,1384.4358
doodles-official,6.95,10.88888888,6.85,264,1673481600,2029.4591332800003
doodles-official,7.25,8.75,7.18,204,1673568000,1553.0831999999998
doodles-official,6.8,19.5,5.9116,192,1673654400,1519.4447999999998
doodles-official,6.99,29.5,6.99,96,1673740800,864.7302000000001
doodles-official,7.1501,9.5,7.1501,90,1673827200,697.8906000000001
doodles-official,6.99,17.1,0.1,138,1673913600,1110.3045000000002
doodles-official,7.2511,23.5,7.251,198,1674000000,1588.4682000000003
doodles-official,7.006595,8.0,7.0001,102,1674086400,739.5545999999999
doodles-official,6.3701,8.0454,6.36,150,1674172800,1078.51608
doodles-official,6.8,8.1,6.75,156,1674259200,1165.6782
doodles-official,6.96,7.97,6.96,78,1674345600,585.36132
doodles-official,7.39,9.85,7.0,258,1674432000,2011.4658000000004
doodles-official,7.62,11.9,7.56,312,1674518400,2465.1352199999983
doodles-official,7.19,14.5,6.98,756,1674604800,5845.2339077999995
doodles-official,6.49,16.5,6.2623,1542,1674691200,10836.082968000004
doodles-official,6.5,8.2,6.3099,774,1674777600,5169.737399999998
doodles-official,6.379,7.6757,6.28,840,1674864000,5467.1447999999955
doodles-official,6.15,11.0,6.15,774,1674950400,4917.089399999999
doodles-official,6.14,10.9,6.0137,696,1675036800,4382.719799999999
doodles-official,6.3,25.0,6.25,1092,1675123200,7532.809739999998
doodles-official,5.91,12.55,5.85,1464,1675209600,9279.49482
doodles-official,5.6001,8.85,5.59,714,1675296000,4291.290239999998
doodles-official,5.75,19.0,5.602,1902,1675382400,11736.47939999999
doodles-official,5.76,19.5,5.0,1344,1675468800,8136.128399999998
doodles-official,5.77,7.2,4.1384,2154,1675555200,12833.755739999964
doodles-official,5.8,50.0,5.6682,1398,1675641600,8602.238040000007
doodles-official,5.8,16.0,5.1,606,1675728000,3655.585200000001
doodles-official,5.87,13.5,5.5,408,1675814400,2467.4531999999836
doodles-official,5.34,8.8,5.33,1470,1675900800,8416.966199999926
doodles-official,4.51,15.0,4.0,1506,1675987200,7860.052140000035
doodles-official,4.500035035,32.0,4.41,828,1676073600,4301.191146599941
doodles-official,4.64,50.0,4.2,516,1676160000,2962.0879799999993
doodles-official,4.66,50.0,4.6081,990,1676246400,5371.531205999984
doodles-official,4.48,12.5,4.25,678,1676332800,3248.3237399999994
doodles-official,5.1,15.99,4.5002,1512,1676419200,8779.578599999972
doodles-official,5.039,20.0,5.01,2298,1676505600,13327.775092799942
doodles-official,5.07,7.3,4.598,2232,1676592000,12368.513279399782
doodles-official,5.24,14.0,4.42,3732,1676678400,20943.635219994176
doodles-official,5.7,7.35,5.62171,4206,1676764800,25601.462986145034
doodles-official,5.7999965,7.0,5.61,1194,1676851200,6939.916080000148
doodles-official,5.568,7.0352,0.05,2778,1676937600,16203.172680000005
doodles-official,5.5898,6.68,5.568,690,1677024000,3937.570319999975
doodles-official,5.34,21.0,5.0794,1614,1677110400,9287.611739999242
doodles-official,5.07,6.5,5.0,786,1677196800,4195.332919420797
doodles-official,4.78,5.75,4.3,768,1677283200,3868.937100600009
doodles-official,5.164,16.9,5.12,1392,1677369600,7607.905200000071
doodles-official,5.21,6.33,4.8,3060,1677456000,16595.130772799508
doodles-official,5.289,15.0,5.0,3732,1677542400,20078.580959393646
doodles-official,5.328,8.0,5.3,1650,1677628800,8985.985948799887
doodles-official,5.38,6.5,5.081575,1638,1677715200,9003.632067599987
doodles-official,5.25,6.0,5.11,3846,1677801600,21226.223416988323
doodles-official,5.12,19.0,2.283,3822,1677888000,19899.849402426717
doodles-official,5.0944,15.11,5.0942,876,1677974400,4618.547954927398
doodles-official,5.138699,5.3,5.100311111000001,900,1678060800,4644.158454665963
doodles-official,5.07,12.0,0.27,1812,1678147200,9310.677245999877
doodles-official,5.03,22.5,5.0,1020,1678233600,5271.76438800003
doodles-official,5.04,24.9,5.001,894,1678320000,4747.045787879998
doodles-official,4.5,6.2,4.45,1836,1678406400,8788.244400000001
doodles-official,4.12,9.9,3.93001,1152,1678492800,4964.29120799998
doodles-official,4.14,16.5,0.0069,552,1678579200,2424.157186734
doodles-official,4.26,18.75,4.22,774,1678665600,3441.7936199999995
doodles-official,4.02,5.0,3.98237841,666,1678752000,2775.876452399998
doodles-official,3.74,5.2,3.5,528,1678838400,2115.999361800005
doodles-official,3.43,12.565,3.39,3132,1678924800,11669.985581400008
doodles-official,3.4578,6.0,3.39,2424,1679011200,8695.091574000071
doodles-official,3.59,10.5,0.011,2838,1679097600,10694.018639400048
doodles-official,3.6125,4.0,3.59,996,1679184000,3698.3365499999813
doodles-official,3.65,12.5,3.601,1404,1679270400,5393.158200000009
doodles-official,3.65,15.0,3.6122505999999,444,1679356800,1816.298343600005
doodles-official,3.48,12.5,3.41,3228,1679443200,11955.19838334021
doodles-official,3.24,4.5,3.201,1278,1679529600,4422.6642930695825
doodles-official,3.26,4.0,3.26,1158,1679616000,3912.849299994015
doodles-official,3.15,11.0,2.785,2628,1679702400,8691.443305481958
doodles-official,3.13,62.69,3.100499,1986,1679788800,6650.6506420799315
